provider,service,sku,usage_qty,unit,cost_usd,tags,usage_date
azure,storage,gp3,4096.04,GB,8871.01,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
azure,storage,BlobHot,4449.73,GB,7144.1,"{""app"":""website"",""bu"":""marketing""}",2025-07-01
azure,storage,gp3,4285.51,GB,4730.54,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
azure,storage,gp3,2129.78,GB,8020.77,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
azure,storage,BlobHot,222.16,GB,4547.42,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
azure,storage,gp3,340.57,GB,7514.85,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
azure,db,cloudsql,1764.15,unit,16665.21,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
azure,db,rds,4277.14,unit,30342.26,"{""app"":""researchsim"",""bu"":""r&d""}",2025-07-01
azure,db,cloudsql,1092.82,unit,18662.55,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-07-01
azure,db,cloudsql,502.44,unit,19107.89,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
azure,db,sql,3370.89,unit,16993.16,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
azure,db,sql,573.1,unit,34382.02,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
azure,db,sql,3526.61,unit,25908.86,"{""bu"":""commerce"",""env"":""prod""}",2025-07-01
azure,db,cloudsql,3683.51,unit,28483.91,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-07-01
azure,db,sql,952.04,unit,16245.59,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
azure,db,sql,3363.76,unit,22722.36,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
azure,network,egress,4627.2,unit,30929.86,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
azure,network,egress,4221.71,unit,20662.63,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
azure,network,egress,3832.2,unit,24052.33,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
azure,network,lb,4937.74,unit,22580.26,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
azure,network,lb,1161.8,unit,30295.27,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
azure,network,lb,3393.76,unit,30826.38,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
azure,network,data-egress,3803.26,unit,25259.39,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
azure,network,egress,2494.52,unit,22461.76,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
azure,network,data-egress,4763.38,unit,13991.19,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-07-01
gcp,compute,c5.large,173.97,hours,9036.96,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-07-01
gcp,compute,n2-standard-8,1951.51,hours,10470.96,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
gcp,compute,n2-standard-8,2354.39,hours,9075.61,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
gcp,compute,Standard_D8s_v5,3088.53,hours,7626.76,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
gcp,compute,c5.large,4186.3,hours,7599.87,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
gcp,compute,Standard_D8s_v5,495.78,hours,7574.05,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
gcp,compute,c5.large,1180.76,hours,7345.52,"{""app"":""orders"",""bu"":""commerce""}",2025-07-01
gcp,compute,n2-standard-8,1637.32,hours,8374.7,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
gcp,compute,n2-standard-8,120.96,hours,7376.05,"{""app"":""researchsim"",""env"":""dev""}",2025-07-01
gcp,compute,n2-standard-8,3378.81,hours,7510.59,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
gcp,compute,Standard_D8s_v5,1016.78,hours,9581.79,"{""bu"":""commerce"",""env"":""prod""}",2025-07-01
gcp,compute,c5.large,3126.62,hours,11812.19,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
gcp,compute,n2-standard-8,4007.92,hours,8474.0,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
gcp,compute,Standard_D8s_v5,2528.15,hours,7261.21,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
gcp,compute,n2-standard-8,2581.69,hours,9831.57,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
gcp,storage,Standard,2501.03,GB,18188.16,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
gcp,storage,Standard,4265.35,GB,21359.98,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
gcp,storage,gp3,1209.47,GB,19292.07,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
gcp,storage,gp3,3173.3,GB,20575.26,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
gcp,storage,Standard,1188.29,GB,12743.56,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
gcp,storage,BlobHot,2326.16,GB,16886.31,"{""app"":""website"",""env"":""dev""}",2025-07-01
gcp,storage,gp3,155.42,GB,19849.48,"{""bu"":""marketing"",""env"":""prod""}",2025-07-01
gcp,storage,gp3,286.08,GB,21226.8,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
gcp,storage,BlobHot,4484.9,GB,18328.24,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
gcp,storage,gp3,1187.85,GB,17030.03,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
gcp,db,sql,2487.29,unit,10867.64,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
gcp,db,cloudsql,3688.81,unit,20123.0,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
gcp,db,rds,884.02,unit,22245.21,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
gcp,db,sql,2672.02,unit,18749.12,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
gcp,db,rds,4816.94,unit,21074.83,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
gcp,db,sql,115.16,unit,22204.88,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
gcp,db,rds,3456.51,unit,19902.63,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
gcp,db,cloudsql,1820.65,unit,20205.89,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
gcp,db,sql,4638.26,unit,21572.69,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-07-01
gcp,db,sql,1059.83,unit,21214.69,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
gcp,db,sql,3948.69,unit,13244.72,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
gcp,db,sql,3589.76,unit,21040.27,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
gcp,db,sql,2110.14,unit,19132.14,"{""app"":""researchsim"",""bu"":""r&d""}",2025-07-01
gcp,db,cloudsql,2222.59,unit,17992.25,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
gcp,db,cloudsql,420.34,unit,11741.63,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
gcp,db,sql,2262.93,unit,20998.16,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
gcp,network,data-egress,431.15,unit,8844.35,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-07-01
gcp,network,data-egress,113.47,unit,6117.06,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
gcp,network,data-egress,1316.3,unit,12676.42,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
gcp,network,data-egress,454.42,unit,8846.89,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
gcp,network,lb,4138.01,unit,9845.83,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-07-01
gcp,network,lb,1446.93,unit,9845.98,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
gcp,network,lb,3636.27,unit,7433.84,"{""app"":""orders"",""env"":""dev""}",2025-07-01
gcp,network,egress,2260.37,unit,7900.4,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-07-01
gcp,network,lb,4872.25,unit,9081.41,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
gcp,network,lb,374.55,unit,10343.21,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-07-01
gcp,network,lb,4983.73,unit,13368.8,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-07-01
gcp,network,lb,1519.51,unit,9058.79,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-07-01
aws,compute,c5.large,2523.7,hours,19672.1,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
aws,compute,Standard_D8s_v5,717.56,hours,10148.38,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
aws,compute,Standard_D8s_v5,3741.64,hours,19624.22,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-08-01
aws,compute,Standard_D8s_v5,2589.69,hours,13882.23,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-08-01
aws,compute,c5.large,2782.82,hours,19584.6,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
aws,compute,c5.large,923.88,hours,14285.81,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-08-01
aws,compute,Standard_D8s_v5,213.55,hours,12954.37,"{""app"":""researchsim"",""bu"":""r&d""}",2025-08-01
aws,compute,c5.large,1754.53,hours,11165.65,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
aws,compute,Standard_D8s_v5,2820.6,hours,16544.03,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
aws,compute,Standard_D8s_v5,4602.86,hours,11662.32,"{""app"":""website"",""bu"":""marketing""}",2025-08-01
aws,compute,Standard_D8s_v5,1874.06,hours,19658.3,"{""bu"":""commerce"",""env"":""dev""}",2025-08-01
aws,compute,Standard_D8s_v5,3145.5,hours,11933.47,"{""bu"":""r&d"",""env"":""prod""}",2025-08-01
aws,storage,gp3,4317.76,GB,14659.86,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-08-01
aws,storage,Standard,4759.98,GB,10689.92,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-08-01
aws,storage,BlobHot,455.05,GB,15139.73,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-08-01
aws,storage,Standard,779.13,GB,9907.17,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-08-01
aws,storage,BlobHot,3330.95,GB,14947.99,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-08-01
aws,storage,BlobHot,1349.71,GB,12758.67,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-08-01
aws,storage,BlobHot,3157.12,GB,7964.57,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
aws,storage,Standard,3434.32,GB,8551.53,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
aws,storage,BlobHot,1508.96,GB,16385.42,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
aws,storage,BlobHot,2846.99,GB,12292.42,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
aws,db,sql,1281.75,unit,8292.62,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-08-01
aws,db,rds,3933.02,unit,15881.07,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
aws,db,sql,2940.17,unit,12013.65,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
aws,db,rds,1063.23,unit,8257.23,"{""app"":""researchsim"",""bu"":""r&d""}",2025-08-01
aws,db,rds,1980.72,unit,7610.03,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
aws,db,cloudsql,4829.36,unit,13478.11,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-08-01
aws,db,sql,3456.4,unit,17079.76,"{""app"":""researchsim"",""bu"":""r&d""}",2025-08-01
aws,db,rds,568.44,unit,7635.76,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
aws,db,cloudsql,1216.48,unit,15872.89,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-08-01
aws,db,rds,2375.21,unit,7694.9,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
aws,db,sql,2362.73,unit,16049.42,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-08-01
aws,db,sql,264.1,unit,7555.89,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
aws,network,lb,194.72,unit,12120.08,"{""app"":""researchsim"",""env"":""dev""}",2025-08-01
aws,network,egress,1586.09,unit,8576.14,"{""bu"":""r&d"",""env"":""dev""}",2025-08-01
aws,network,lb,3490.6,unit,8125.95,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
aws,network,egress,1106.31,unit,17490.13,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-08-01
aws,network,egress,1957.95,unit,12301.2,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
aws,network,data-egress,3112.99,unit,10884.3,"{""app"":""researchsim"",""bu"":""r&d""}",2025-08-01
aws,network,egress,2466.01,unit,16271.59,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-08-01
aws,network,data-egress,1800.35,unit,10656.07,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-08-01
aws,network,egress,169.53,unit,8577.77,"{""app"":""website"",""env"":""prod""}",2025-08-01
aws,network,lb,4968.38,unit,16180.97,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-08-01
aws,network,egress,3025.4,unit,9004.48,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-08-01
aws,network,data-egress,4873.55,unit,16146.88,"{""app"":""researchsim"",""bu"":""r&d""}",2025-08-01
aws,network,egress,599.12,unit,10071.81,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
aws,network,egress,2496.97,unit,17083.45,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-08-01
aws,network,data-egress,2201.15,unit,12289.49,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
aws,network,lb,2530.06,unit,8805.14,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-08-01
azure,compute,Standard_D8s_v5,3938.21,hours,3512.57,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-08-01
azure,compute,n2-standard-8,3975.09,hours,4397.76,"{""app"":""orders"",""bu"":""commerce""}",2025-08-01
azure,compute,c5.large,1698.14,hours,4555.5,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-08-01
azure,compute,n2-standard-8,4613.37,hours,3563.83,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-08-01
azure,compute,n2-standard-8,4380.31,hours,6814.2,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-08-01
azure,compute,Standard_D8s_v5,3610.54,hours,4207.58,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
azure,compute,n2-standard-8,4603.05,hours,5736.83,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
azure,compute,n2-standard-8,3263.67,hours,5725.65,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
azure,compute,c5.large,194.48,hours,4289.85,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-08-01
azure,compute,c5.large,473.17,hours,5149.38,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
azure,compute,c5.large,4452.69,hours,5102.49,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
azure,compute,Standard_D8s_v5,4934.9,hours,3403.59,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-08-01
azure,compute,c5.large,248.19,hours,5541.68,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-08-01
azure,compute,Standard_D8s_v5,1701.51,hours,3900.63,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-08-01
azure,compute,n2-standard-8,2868.1,hours,3520.39,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
azure,compute,c5.large,4115.99,hours,4395.76,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
azure,storage,BlobHot,4443.66,GB,7779.12,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
azure,storage,Standard,2799.25,GB,9698.58,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-08-01
azure,storage,Standard,4655.87,GB,7863.41,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
azure,storage,Standard,2293.99,GB,10898.87,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-08-01
azure,storage,gp3,3735.02,GB,10746.86,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
azure,storage,gp3,1854.23,GB,6594.97,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-08-01
azure,storage,BlobHot,1523.27,GB,7840.48,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
azure,storage,BlobHot,4446.4,GB,6125.47,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
azure,db,sql,2411.07,unit,6379.62,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-08-01
azure,db,cloudsql,4170.08,unit,5314.69,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-08-01
azure,db,rds,4333.06,unit,6473.02,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
azure,db,sql,2709.56,unit,10282.98,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-08-01
azure,db,cloudsql,133.77,unit,8308.54,"{""app"":""researchsim"",""bu"":""r&d""}",2025-08-01
azure,db,rds,4776.29,unit,7777.1,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
azure,db,rds,610.21,unit,10151.16,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
azure,db,cloudsql,4196.2,unit,8004.18,"{""app"":""orders"",""env"":""dev""}",2025-08-01
azure,network,data-egress,4299.65,unit,8742.1,"{""app"":""website"",""env"":""prod""}",2025-08-01
azure,network,data-egress,921.52,unit,12435.26,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-08-01
azure,network,data-egress,3076.23,unit,8806.87,"{""app"":""orders"",""env"":""prod""}",2025-08-01
azure,network,lb,1297.09,unit,13854.4,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
azure,network,egress,1190.09,unit,10308.39,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
azure,network,lb,2329.47,unit,9476.72,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
azure,network,data-egress,1353.11,unit,14033.74,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-08-01
azure,network,data-egress,1530.02,unit,9474.01,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
azure,network,egress,4926.69,unit,12547.62,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
azure,network,data-egress,15.0,unit,9948.27,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
azure,network,data-egress,4668.2,unit,10091.88,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
azure,network,lb,4213.77,unit,7885.17,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
azure,network,egress,358.98,unit,6877.45,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-08-01
azure,network,lb,4392.61,unit,7869.58,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
gcp,compute,Standard_D8s_v5,1237.18,hours,17368.41,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
gcp,compute,c5.large,4570.95,hours,8856.73,"{""app"":""orders"",""env"":""dev""}",2025-08-01
gcp,compute,n2-standard-8,4477.39,hours,14565.03,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
gcp,compute,c5.large,2697.86,hours,16461.92,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
gcp,compute,Standard_D8s_v5,4139.06,hours,11104.08,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
gcp,compute,c5.large,2228.44,hours,9736.62,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-08-01
gcp,compute,c5.large,458.93,hours,13664.48,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
gcp,compute,Standard_D8s_v5,193.61,hours,12455.77,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-08-01
gcp,compute,n2-standard-8,1986.47,hours,16234.86,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
gcp,compute,n2-standard-8,2832.88,hours,14355.4,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-08-01
gcp,compute,c5.large,645.88,hours,16872.74,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-08-01
gcp,compute,n2-standard-8,3391.89,hours,13674.64,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
gcp,compute,n2-standard-8,4715.94,hours,8036.3,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-08-01
gcp,compute,c5.large,3404.07,hours,12192.68,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
gcp,compute,Standard_D8s_v5,4592.77,hours,12852.37,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
gcp,storage,Standard,1135.88,GB,34984.23,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
gcp,storage,gp3,3133.71,GB,20577.32,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-08-01
gcp,storage,Standard,4675.95,GB,38652.86,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
gcp,storage,gp3,4109.95,GB,30855.92,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
gcp,storage,gp3,3130.49,GB,32296.05,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
gcp,storage,Standard,334.49,GB,21326.06,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
gcp,storage,gp3,518.12,GB,19582.48,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-08-01
gcp,storage,Standard,3762.3,GB,23891.8,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-08-01
gcp,db,sql,3258.1,unit,17910.76,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-08-01
gcp,db,rds,522.42,unit,16898.24,"{""bu"":""commerce"",""env"":""prod""}",2025-08-01
gcp,db,sql,2110.82,unit,18524.38,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
gcp,db,rds,647.13,unit,16764.42,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""dev""}",2025-08-01
gcp,db,rds,745.57,unit,13299.19,"{""app"":""website"",""bu"":""marketing""}",2025-08-01
gcp,db,rds,1194.56,unit,19712.27,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-08-01
gcp,db,rds,3206.37,unit,11949.85,"{""app"":""orders"",""bu"":""commerce"",""env"":""dev""}",2025-08-01
gcp,db,cloudsql,4909.8,unit,16955.87,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-08-01
gcp,db,rds,533.19,unit,20427.32,"{""app"":""orders"",""bu"":""commerce""}",2025-08-01
gcp,network,data-egress,2408.92,unit,16560.57,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-08-01
gcp,network,data-egress,1820.46,unit,8984.41,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
gcp,network,egress,2932.58,unit,16529.86,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
gcp,network,data-egress,4428.06,unit,16020.55,"{""app"":""website"",""env"":""prod""}",2025-08-01
gcp,network,data-egress,4158.91,unit,9677.13,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-08-01
gcp,network,lb,1208.35,unit,17009.28,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-08-01
gcp,network,egress,4409.5,unit,17760.77,"{""app"":""orders"",""bu"":""commerce"",""env"":""prod""}",2025-08-01
gcp,network,data-egress,966.49,unit,12305.19,"{""app"":""website"",""bu"":""marketing"",""env"":""dev""}",2025-08-01
gcp,network,data-egress,4605.86,unit,16503.14,"{""app"":""researchsim"",""bu"":""r&d"",""env"":""prod""}",2025-08-01
gcp,network,data-egress,1645.13,unit,8761.12,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
gcp,network,lb,1054.1,unit,9068.13,"{""app"":""website"",""bu"":""marketing"",""env"":""prod""}",2025-08-01
