job_id,month,project,business_unit,application,cluster_name,cpu_hours,gpu_hours
202501-job-00310,2025-01-01,Website,Marketing,Website,hpc-alpha,121.67,23.72
202501-job-00311,2025-01-01,Website,Marketing,Website,hpc-alpha,146.96,17.8
202501-job-00312,2025-01-01,Orders,Commerce,Orders,hpc-alpha,151.74,5.19
202501-job-00313,2025-01-01,Website,Marketing,Website,hpc-alpha,86.0,34.5
202501-job-00314,2025-01-01,Orders,Commerce,Orders,hpc-alpha,102.31,23.94
202501-job-00315,2025-01-01,Orders,Commerce,Orders,hpc-alpha,131.98,27.13
202501-job-00316,2025-01-01,Orders,Commerce,Orders,hpc-alpha,82.42,11.81
202501-job-00317,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,105.67,33.24
202501-job-00318,2025-01-01,Website,Marketing,Website,hpc-alpha,5.89,36.44
202501-job-00319,2025-01-01,Website,Marketing,Website,hpc-alpha,175.94,39.12
202501-job-00320,2025-01-01,Orders,Commerce,Orders,hpc-alpha,92.52,20.08
202501-job-00321,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,32.62,21.26
202501-job-00322,2025-01-01,Website,Marketing,Website,hpc-alpha,89.33,41.54
202501-job-00323,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,3.23,34.96
202501-job-00324,2025-01-01,Orders,Commerce,Orders,hpc-alpha,90.06,19.85
202501-job-00325,2025-01-01,Website,Marketing,Website,hpc-alpha,197.91,16.24
202501-job-00326,2025-01-01,Orders,Commerce,Orders,hpc-alpha,110.51,32.04
202501-job-00327,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,178.51,26.89
202501-job-00328,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,1.13,14.57
202501-job-00329,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,49.13,15.9
202501-job-00330,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,22.13,16.17
202501-job-00331,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,95.85,23.24
202501-job-00332,2025-01-01,Website,Marketing,Website,hpc-alpha,65.22,30.16
202501-job-00333,2025-01-01,Website,Marketing,Website,hpc-alpha,76.66,1.25
202501-job-00334,2025-01-01,Orders,Commerce,Orders,hpc-alpha,182.51,18.47
202501-job-00335,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,106.91,15.85
202501-job-00336,2025-01-01,Orders,Commerce,Orders,hpc-alpha,183.77,47.06
202501-job-00337,2025-01-01,Website,Marketing,Website,hpc-alpha,25.83,22.04
202501-job-00338,2025-01-01,Website,Marketing,Website,hpc-alpha,66.6,27.57
202501-job-00339,2025-01-01,Orders,Commerce,Orders,hpc-alpha,114.76,47.67
202501-job-00340,2025-01-01,Orders,Commerce,Orders,hpc-alpha,118.46,47.45
202501-job-00341,2025-01-01,Website,Marketing,Website,hpc-alpha,173.61,17.55
202501-job-00342,2025-01-01,Orders,Commerce,Orders,hpc-alpha,107.34,22.07
202501-job-00343,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,23.72,48.85
202501-job-00344,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,86.28,2.8
202501-job-00345,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,72.85,2.18
202501-job-00346,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,121.09,13.09
202501-job-00347,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,141.1,9.05
202501-job-00348,2025-01-01,Website,Marketing,Website,hpc-alpha,112.67,44.45
202501-job-00349,2025-01-01,Website,Marketing,Website,hpc-alpha,128.25,49.62
202501-job-00350,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,47.35,0.83
202501-job-00351,2025-01-01,Orders,Commerce,Orders,hpc-alpha,118.34,0.9
202501-job-00352,2025-01-01,Orders,Commerce,Orders,hpc-alpha,146.49,7.5
202501-job-00353,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,3.63,32.19
202501-job-00354,2025-01-01,Website,Marketing,Website,hpc-alpha,167.29,1.81
202501-job-00355,2025-01-01,Website,Marketing,Website,hpc-alpha,35.01,37.71
202501-job-00356,2025-01-01,Orders,Commerce,Orders,hpc-alpha,80.9,32.16
202501-job-00357,2025-01-01,Website,Marketing,Website,hpc-alpha,30.7,9.06
202501-job-00358,2025-01-01,Orders,Commerce,Orders,hpc-alpha,170.35,20.4
202501-job-00359,2025-01-01,Orders,Commerce,Orders,hpc-alpha,164.35,31.7
202501-job-00360,2025-01-01,Orders,Commerce,Orders,hpc-alpha,77.5,44.32
202501-job-00361,2025-01-01,Orders,Commerce,Orders,hpc-alpha,156.71,24.92
202501-job-00362,2025-01-01,Orders,Commerce,Orders,hpc-alpha,4.94,6.81
202501-job-00363,2025-01-01,Website,Marketing,Website,hpc-alpha,157.31,45.23
202501-job-00364,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,142.41,6.94
202501-job-00365,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,161.18,22.56
202501-job-00366,2025-01-01,Orders,Commerce,Orders,hpc-alpha,94.45,39.63
202501-job-00367,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,58.37,1.24
202501-job-00368,2025-01-01,Website,Marketing,Website,hpc-alpha,99.47,39.09
202501-job-00369,2025-01-01,Orders,Commerce,Orders,hpc-alpha,161.55,38.13
202501-job-00370,2025-01-01,Website,Marketing,Website,hpc-alpha,78.81,33.17
202501-job-00371,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,74.13,20.4
202501-job-00372,2025-01-01,Website,Marketing,Website,hpc-alpha,51.89,36.02
202501-job-00373,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,180.74,39.45
202501-job-00374,2025-01-01,Website,Marketing,Website,hpc-alpha,129.54,12.66
202501-job-00375,2025-01-01,Website,Marketing,Website,hpc-alpha,44.56,16.52
202501-job-00376,2025-01-01,Orders,Commerce,Orders,hpc-alpha,56.86,32.77
202501-job-00377,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,195.06,33.13
202501-job-00378,2025-01-01,Website,Marketing,Website,hpc-alpha,71.43,43.7
202501-job-00379,2025-01-01,Orders,Commerce,Orders,hpc-alpha,133.59,43.63
202501-job-00380,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,40.46,14.83
202501-job-00381,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,171.37,33.07
202501-job-00382,2025-01-01,Website,Marketing,Website,hpc-alpha,131.33,47.23
202501-job-00383,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,32.84,20.82
202501-job-00384,2025-01-01,Website,Marketing,Website,hpc-alpha,43.95,48.93
202501-job-00385,2025-01-01,Website,Marketing,Website,hpc-alpha,104.0,12.02
202501-job-00386,2025-01-01,Orders,Commerce,Orders,hpc-alpha,172.27,40.57
202501-job-00387,2025-01-01,Website,Marketing,Website,hpc-alpha,73.62,23.55
202501-job-00388,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,180.32,14.54
202501-job-00389,2025-01-01,Orders,Commerce,Orders,hpc-alpha,154.85,32.52
202501-job-00390,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,112.61,32.84
202501-job-00391,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,51.11,12.19
202501-job-00392,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,86.69,29.85
202501-job-00393,2025-01-01,Website,Marketing,Website,hpc-alpha,173.44,1.58
202501-job-00394,2025-01-01,Orders,Commerce,Orders,hpc-alpha,152.87,39.52
202501-job-00395,2025-01-01,Website,Marketing,Website,hpc-alpha,160.14,18.06
202501-job-00396,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,7.34,8.74
202501-job-00397,2025-01-01,Website,Marketing,Website,hpc-alpha,80.78,8.26
202501-job-00398,2025-01-01,Orders,Commerce,Orders,hpc-alpha,11.18,9.85
202501-job-00399,2025-01-01,Orders,Commerce,Orders,hpc-alpha,183.64,37.91
202501-job-00400,2025-01-01,Orders,Commerce,Orders,hpc-alpha,113.86,34.85
202501-job-00401,2025-01-01,Website,Marketing,Website,hpc-alpha,46.23,36.92
202501-job-00402,2025-01-01,Orders,Commerce,Orders,hpc-alpha,169.06,29.51
202501-job-00403,2025-01-01,Website,Marketing,Website,hpc-alpha,127.35,46.1
202501-job-00404,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,126.15,34.28
202501-job-00405,2025-01-01,Orders,Commerce,Orders,hpc-alpha,112.88,1.43
202501-job-00406,2025-01-01,Website,Marketing,Website,hpc-alpha,28.4,27.95
202501-job-00407,2025-01-01,Website,Marketing,Website,hpc-alpha,22.88,1.92
202501-job-00408,2025-01-01,Orders,Commerce,Orders,hpc-alpha,138.14,31.8
202501-job-00409,2025-01-01,Website,Marketing,Website,hpc-alpha,198.5,1.16
202501-job-00410,2025-01-01,Orders,Commerce,Orders,hpc-alpha,191.92,4.71
202501-job-00411,2025-01-01,Orders,Commerce,Orders,hpc-alpha,69.34,44.24
202501-job-00412,2025-01-01,Orders,Commerce,Orders,hpc-alpha,181.86,29.83
202501-job-00413,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,137.65,34.23
202501-job-00414,2025-01-01,Orders,Commerce,Orders,hpc-alpha,150.37,31.02
202501-job-00415,2025-01-01,Website,Marketing,Website,hpc-alpha,38.43,39.87
202501-job-00416,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,181.22,5.58
202501-job-00417,2025-01-01,Orders,Commerce,Orders,hpc-alpha,131.71,28.81
202501-job-00418,2025-01-01,Website,Marketing,Website,hpc-alpha,198.76,8.34
202501-job-00419,2025-01-01,Website,Marketing,Website,hpc-alpha,37.75,23.04
202501-job-00420,2025-01-01,Website,Marketing,Website,hpc-alpha,30.65,21.71
202501-job-00421,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,76.68,9.16
202501-job-00422,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,69.45,34.6
202501-job-00423,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,73.33,11.17
202501-job-00424,2025-01-01,Orders,Commerce,Orders,hpc-alpha,111.25,33.84
202501-job-00425,2025-01-01,Website,Marketing,Website,hpc-alpha,59.22,47.73
202501-job-00426,2025-01-01,Website,Marketing,Website,hpc-alpha,126.75,21.57
202501-job-00427,2025-01-01,Orders,Commerce,Orders,hpc-alpha,159.84,41.19
202501-job-00428,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,17.08,11.61
202501-job-00429,2025-01-01,Orders,Commerce,Orders,hpc-alpha,16.6,33.28
202501-job-00430,2025-01-01,Website,Marketing,Website,hpc-alpha,69.46,17.87
202501-job-00431,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,44.76,22.69
202501-job-00432,2025-01-01,Orders,Commerce,Orders,hpc-alpha,184.84,20.89
202501-job-00433,2025-01-01,Website,Marketing,Website,hpc-alpha,38.11,42.26
202501-job-00434,2025-01-01,Website,Marketing,Website,hpc-alpha,91.67,12.37
202501-job-00435,2025-01-01,Website,Marketing,Website,hpc-alpha,77.67,49.88
202501-job-00436,2025-01-01,Orders,Commerce,Orders,hpc-alpha,169.33,33.39
202501-job-00437,2025-01-01,Website,Marketing,Website,hpc-alpha,75.54,21.16
202501-job-00438,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,152.74,37.36
202501-job-00439,2025-01-01,Website,Marketing,Website,hpc-alpha,52.21,5.08
202501-job-00440,2025-01-01,Website,Marketing,Website,hpc-alpha,6.72,12.88
202501-job-00441,2025-01-01,Orders,Commerce,Orders,hpc-alpha,102.72,39.18
202501-job-00442,2025-01-01,Website,Marketing,Website,hpc-alpha,79.06,0.71
202501-job-00443,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,186.65,21.19
202501-job-00444,2025-01-01,Orders,Commerce,Orders,hpc-alpha,17.68,41.61
202501-job-00445,2025-01-01,Orders,Commerce,Orders,hpc-alpha,5.02,42.2
202501-job-00446,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,119.94,47.49
202501-job-00447,2025-01-01,Website,Marketing,Website,hpc-alpha,149.2,47.05
202501-job-00448,2025-01-01,Website,Marketing,Website,hpc-alpha,67.78,35.61
202501-job-00449,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,123.49,29.51
202501-job-00450,2025-01-01,Orders,Commerce,Orders,hpc-alpha,183.62,6.25
202501-job-00451,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,141.08,20.94
202501-job-00452,2025-01-01,Orders,Commerce,Orders,hpc-alpha,135.66,5.0
202501-job-00453,2025-01-01,Orders,Commerce,Orders,hpc-alpha,190.5,10.77
202501-job-00454,2025-01-01,Orders,Commerce,Orders,hpc-alpha,165.73,26.55
202501-job-00455,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,106.59,1.92
202501-job-00456,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,69.49,46.79
202501-job-00457,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,59.06,7.61
202501-job-00458,2025-01-01,Orders,Commerce,Orders,hpc-alpha,74.49,40.8
202501-job-00459,2025-01-01,Website,Marketing,Website,hpc-alpha,60.26,2.31
202501-job-00460,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,29.81,8.79
202501-job-00461,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,48.27,12.32
202501-job-00462,2025-01-01,Orders,Commerce,Orders,hpc-alpha,94.8,38.36
202501-job-00463,2025-01-01,Website,Marketing,Website,hpc-alpha,76.34,9.24
202501-job-00464,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,13.72,35.92
202501-job-00465,2025-01-01,Website,Marketing,Website,hpc-alpha,118.5,37.42
202501-job-00466,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,52.49,44.77
202501-job-00467,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,170.32,10.16
202501-job-00468,2025-01-01,Website,Marketing,Website,hpc-alpha,50.5,44.15
202501-job-00469,2025-01-01,Website,Marketing,Website,hpc-alpha,45.78,39.78
202501-job-00470,2025-01-01,Orders,Commerce,Orders,hpc-alpha,137.45,42.79
202501-job-00471,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,196.28,24.19
202501-job-00472,2025-01-01,Orders,Commerce,Orders,hpc-alpha,135.96,5.36
202501-job-00473,2025-01-01,Orders,Commerce,Orders,hpc-alpha,82.19,34.17
202501-job-00474,2025-01-01,Orders,Commerce,Orders,hpc-alpha,189.8,46.81
202501-job-00475,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,26.17,45.16
202501-job-00476,2025-01-01,Website,Marketing,Website,hpc-alpha,161.97,45.49
202501-job-00477,2025-01-01,Orders,Commerce,Orders,hpc-alpha,171.59,25.46
202501-job-00478,2025-01-01,Website,Marketing,Website,hpc-alpha,29.11,30.72
202501-job-00479,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,11.66,25.17
202501-job-00480,2025-01-01,Orders,Commerce,Orders,hpc-alpha,164.2,7.78
202501-job-00481,2025-01-01,Orders,Commerce,Orders,hpc-alpha,119.15,12.31
202501-job-00482,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,180.08,39.34
202501-job-00483,2025-01-01,Website,Marketing,Website,hpc-alpha,44.35,23.03
202501-job-00484,2025-01-01,Website,Marketing,Website,hpc-alpha,23.67,1.35
202501-job-00485,2025-01-01,Orders,Commerce,Orders,hpc-alpha,113.41,34.12
202501-job-00486,2025-01-01,Website,Marketing,Website,hpc-alpha,1.19,32.17
202501-job-00487,2025-01-01,Website,Marketing,Website,hpc-alpha,170.24,37.02
202501-job-00488,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,17.11,43.17
202501-job-00489,2025-01-01,Orders,Commerce,Orders,hpc-alpha,51.6,15.89
202501-job-00490,2025-01-01,Orders,Commerce,Orders,hpc-alpha,161.96,8.88
202501-job-00491,2025-01-01,Orders,Commerce,Orders,hpc-alpha,155.45,18.86
202501-job-00492,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,49.56,24.72
202501-job-00493,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,7.81,10.65
202501-job-00494,2025-01-01,Website,Marketing,Website,hpc-alpha,127.95,44.02
202501-job-00495,2025-01-01,Orders,Commerce,Orders,hpc-alpha,119.29,25.15
202501-job-00496,2025-01-01,Website,Marketing,Website,hpc-alpha,152.49,2.36
202501-job-00497,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,156.04,13.61
202501-job-00498,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,156.39,39.43
202501-job-00499,2025-01-01,Website,Marketing,Website,hpc-alpha,82.21,34.49
202501-job-00500,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,70.25,31.27
202501-job-00501,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,142.49,7.31
202501-job-00502,2025-01-01,Website,Marketing,Website,hpc-alpha,108.8,4.81
202501-job-00503,2025-01-01,Orders,Commerce,Orders,hpc-alpha,177.84,41.51
202501-job-00504,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,27.3,8.63
202501-job-00505,2025-01-01,Orders,Commerce,Orders,hpc-alpha,174.4,15.68
202501-job-00506,2025-01-01,Orders,Commerce,Orders,hpc-alpha,49.67,18.76
202501-job-00507,2025-01-01,Orders,Commerce,Orders,hpc-alpha,109.55,7.98
202501-job-00508,2025-01-01,Orders,Commerce,Orders,hpc-alpha,20.61,26.77
202501-job-00509,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,34.64,39.8
202501-job-00510,2025-01-01,Orders,Commerce,Orders,hpc-alpha,7.27,27.51
202501-job-00511,2025-01-01,Orders,Commerce,Orders,hpc-alpha,137.34,3.84
202501-job-00512,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,77.96,6.08
202501-job-00513,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,82.8,20.77
202501-job-00514,2025-01-01,Orders,Commerce,Orders,hpc-alpha,48.27,28.27
202501-job-00515,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,136.36,32.43
202501-job-00516,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,96.3,12.28
202501-job-00517,2025-01-01,Website,Marketing,Website,hpc-alpha,120.45,23.29
202501-job-00518,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,118.91,15.31
202501-job-00519,2025-01-01,Website,Marketing,Website,hpc-alpha,86.25,9.21
202501-job-00520,2025-01-01,Orders,Commerce,Orders,hpc-alpha,5.6,6.47
202501-job-00521,2025-01-01,Website,Marketing,Website,hpc-alpha,140.05,4.99
202501-job-00522,2025-01-01,Orders,Commerce,Orders,hpc-alpha,193.34,45.67
202501-job-00523,2025-01-01,Website,Marketing,Website,hpc-alpha,23.71,12.07
202501-job-00524,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,73.67,39.71
202501-job-00525,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,134.59,41.9
202501-job-00526,2025-01-01,Website,Marketing,Website,hpc-alpha,21.74,10.83
202501-job-00527,2025-01-01,Orders,Commerce,Orders,hpc-alpha,106.29,4.05
202501-job-00528,2025-01-01,Orders,Commerce,Orders,hpc-alpha,176.55,29.21
202501-job-00529,2025-01-01,Orders,Commerce,Orders,hpc-alpha,124.82,39.93
202501-job-00530,2025-01-01,Website,Marketing,Website,hpc-alpha,73.0,46.74
202501-job-00531,2025-01-01,Website,Marketing,Website,hpc-alpha,121.5,7.09
202501-job-00532,2025-01-01,Website,Marketing,Website,hpc-alpha,69.48,19.47
202501-job-00533,2025-01-01,Orders,Commerce,Orders,hpc-alpha,120.41,22.68
202501-job-00534,2025-01-01,Website,Marketing,Website,hpc-alpha,16.57,21.96
202501-job-00535,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,137.19,5.82
202501-job-00536,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,100.7,20.76
202501-job-00537,2025-01-01,Orders,Commerce,Orders,hpc-alpha,169.45,12.03
202501-job-00538,2025-01-01,Website,Marketing,Website,hpc-alpha,80.76,6.72
202501-job-00539,2025-01-01,Website,Marketing,Website,hpc-alpha,153.22,19.08
202501-job-00540,2025-01-01,Website,Marketing,Website,hpc-alpha,109.24,47.0
202501-job-00541,2025-01-01,Website,Marketing,Website,hpc-alpha,73.33,10.37
202501-job-00542,2025-01-01,Orders,Commerce,Orders,hpc-alpha,39.92,42.3
202501-job-00543,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,96.09,14.32
202501-job-00544,2025-01-01,Orders,Commerce,Orders,hpc-alpha,34.01,6.99
202501-job-00545,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,131.4,35.87
202501-job-00546,2025-01-01,Website,Marketing,Website,hpc-alpha,133.78,48.07
202501-job-00547,2025-01-01,Website,Marketing,Website,hpc-alpha,60.13,19.55
202501-job-00548,2025-01-01,Website,Marketing,Website,hpc-alpha,36.01,21.21
202501-job-00549,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,44.46,14.84
202501-job-00550,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,22.98,40.28
202501-job-00551,2025-01-01,Website,Marketing,Website,hpc-alpha,156.05,34.21
202501-job-00552,2025-01-01,Orders,Commerce,Orders,hpc-alpha,125.62,5.11
202501-job-00553,2025-01-01,Orders,Commerce,Orders,hpc-alpha,59.81,11.34
202501-job-00554,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,79.96,26.59
202501-job-00555,2025-01-01,Website,Marketing,Website,hpc-alpha,42.23,46.15
202501-job-00556,2025-01-01,Website,Marketing,Website,hpc-alpha,96.36,42.09
202501-job-00557,2025-01-01,Website,Marketing,Website,hpc-alpha,63.33,26.93
202501-job-00558,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,78.11,25.53
202501-job-00559,2025-01-01,Website,Marketing,Website,hpc-alpha,185.47,10.82
202501-job-00560,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,112.19,48.06
202501-job-00561,2025-01-01,Orders,Commerce,Orders,hpc-alpha,6.63,27.06
202501-job-00562,2025-01-01,Website,Marketing,Website,hpc-alpha,136.9,46.03
202501-job-00563,2025-01-01,Orders,Commerce,Orders,hpc-alpha,80.91,11.35
202501-job-00564,2025-01-01,Orders,Commerce,Orders,hpc-alpha,153.34,28.83
202501-job-00565,2025-01-01,Orders,Commerce,Orders,hpc-alpha,149.62,7.25
202501-job-00566,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,197.58,29.69
202501-job-00567,2025-01-01,ResearchSim,R&D,ResearchSim,hpc-alpha,129.13,24.13
202501-job-00568,2025-01-01,Orders,Commerce,Orders,hpc-alpha,77.28,29.92
202501-job-00569,2025-01-01,Website,Marketing,Website,hpc-alpha,13.82,45.39
202501-job-00570,2025-01-01,Orders,Commerce,Orders,hpc-alpha,76.05,46.83
202501-job-00571,2025-01-01,Orders,Commerce,Orders,hpc-alpha,116.22,4.1
202502-job-00000,2025-02-01,Website,Marketing,Website,hpc-alpha,151.82,8.89
202502-job-00001,2025-02-01,ResearchSim,R&D,ResearchSim,hpc-alpha,41.9,42.69
202502-job-00002,2025-02-01,ResearchSim,R&D,ResearchSim,hpc-alpha,44.85,26.62
202502-job-00003,2025-02-01,ResearchSim,R&D,ResearchSim,hpc-alpha,19.25,44.58
202502-job-00004,2025-02-01,Orders,Commerce,Orders,hpc-alpha,146.74,49.64
202502-job-00005,2025-02-01,ResearchSim,R&D,ResearchSim,hpc-alpha,13.94,12.91
202502-job-00006,2025-02-01,Website,Marketing,Website,hpc-alpha,38.63,6.36
202502-job-00007,2025-02-01,ResearchSim,R&D,ResearchSim,hpc-alpha,196.42,8.65
202502-job-00008,2025-02-01,Orders,Commerce,Orders,hpc-alpha,21.46,30.41
202502-job-00009,2025-02-01,Website,Marketing,Website,hpc-alpha,115.27,37.23
202502-job-00010,2025-02-01,Orders,Commerce,Orders,hpc-alpha,195.64,42.35
202502-job-00011,2025-02-01,ResearchSim,R&D,ResearchSim,hpc-alpha,147.37,5.08
202502-job-00012,2025-02-01,Orders,Commerce,Orders,hpc-alpha,103.49,7.74
202502-job-00013,2025-02-01,Orders,Commerce,Orders,hpc-alpha,59.74,49.51
202502-job-00014,2025-02-01,Website,Marketing,Website,hpc-alpha,145.02,4.41
